interface_id,department,create_time,statistic_cycle,biz_name,level,object_type,stability,timeliness,completeness,accuracy,consistency,uniqueness,normativity,interface_business_level_id
106047,信息系统部,20250629,2,其他,P5,1,100%,80%,100%,100%,100%,100%,100%,1753793291125
106047,信息系统部,20250629,2,其他,P5,2,100%,80%,100%,100%,100%,100%,100%,1753793291126
106047,信息系统部,20250629,3,其他,P5,1,100%,80%,100%,100%,100%,100%,100%,1753793291127
106047,信息系统部,20250629,3,其他,P5,2,100%,80%,100%,100%,100%,100%,100%,1753793291128
106057,服务管理部,20250629,1,其他,P5,1,100%,100%,100%,100%,100%,100%,100%,1753793291129
106057,服务管理部,20250629,1,其他,P5,2,100%,100%,100%,100%,100%,100%,100%,1753793291130
106057,服务管理部,20250629,2,其他,P5,1,100%,100%,100%,100%,100%,100%,100%,1753793291131
106057,服务管理部,20250629,2,其他,P5,2,100%,100%,100%,100%,100%,100%,100%,1753793291132
106057,服务管理部,20250629,3,其他,P5,1,100%,100%,100%,100%,100%,100%,100%,1753793291133
106057,服务管理部,20250629,3,其他,P5,2,100%,100%,100%,100%,100%,100%,100%,1753793291134
106059,信息系统部,20250629,1,其他,P5,1,100%,60%,100%,100%,100%,100%,100%,1753793291135
106059,信息系统部,20250629,1,其他,P5,2,100%,60%,100%,100%,100%,100%,100%,1753793291136
106059,信息系统部,20250629,2,其他,P5,1,100%,60%,100%,100%,100%,100%,100%,1753793291137
106059,信息系统部,20250629,2,其他,P5,2,100%,60%,100%,100%,100%,100%,100%,1753793291138
106059,信息系统部,20250629,3,其他,P5,1,100%,60%,100%,100%,100%,100%,100%,1753793291139
106059,信息系统部,20250629,3,其他,P5,2,100%,60%,100%,100%,100%,100%,100%,1753793291140
106060,信息系统部,20250629,1,其他,P5,1,100%,60%,100%,100%,100%,100%,100%,1753793291141
106060,信息系统部,20250629,1,其他,P5,2,100%,60%,100%,100%,100%,100%,100%,1753793291142
106060,信息系统部,20250629,2,其他,P5,1,100%,60%,100%,100%,100%,100%,100%,1753793291143
106060,信息系统部,20250629,2,其他,P5,2,100%,60%,100%,100%,100%,100%,100%,1753793291144
106060,信息系统部,20250629,3,其他,P5,1,100%,60%,100%,100%,100%,100%,100%,1753793291145
106060,信息系统部,20250629,3,其他,P5,2,100%,60%,100%,100%,100%,100%,100%,1753793291146
106061,信息系统部,20250629,1,其他,P5,1,100%,60%,100%,100%,100%,100%,100%,1753793291147
106061,信息系统部,20250629,1,其他,P5,2,100%,60%,100%,100%,100%,100%,100%,1753793291148
106061,信息系统部,20250629,2,其他,P5,1,100%,60%,100%,100%,100%,100%,100%,1753793291149
106061,信息系统部,20250629,2,其他,P5,2,100%,60%,100%,100%,100%,100%,100%,1753793291150
106061,信息系统部,20250629,3,其他,P5,1,100%,60%,100%,100%,100%,100%,100%,1753793291151
106061,信息系统部,20250629,3,其他,P5,2,100%,60%,100%,100%,100%,100%,100%,1753793291152
106062,信息系统部,20250629,1,其他,P5,1,100%,60%,100%,100%,100%,100%,100%,1753793291153
106062,信息系统部,20250629,1,其他,P5,2,100%,60%,100%,100%,100%,100%,100%,1753793291154
106062,信息系统部,20250629,2,其他,P5,1,100%,60%,100%,100%,100%,100%,100%,1753793291155
106062,信息系统部,20250629,2,其他,P5,2,100%,60%,100%,100%,100%,100%,100%,1753793291156
106062,信息系统部,20250629,3,其他,P5,1,100%,60%,100%,100%,100%,100%,100%,1753793291157
106062,信息系统部,20250629,3,其他,P5,2,100%,60%,100%,100%,100%,100%,100%,1753793291158
106063,信息系统部,20250629,1,其他,P5,1,100%,60%,100%,100%,100%,100%,100%,1753793291159
106063,信息系统部,20250629,1,其他,P5,2,100%,60%,100%,100%,100%,100%,100%,1753793291160
106063,信息系统部,20250629,2,其他,P5,1,100%,60%,100%,100%,100%,100%,100%,1753793291161
106063,信息系统部,20250629,2,其他,P5,2,100%,60%,100%,100%,100%,100%,100%,1753793291162
106063,信息系统部,20250629,3,其他,P5,1,100%,60%,100%,100%,100%,100%,100%,1753793291163
106063,信息系统部,20250629,3,其他,P5,2,100%,60%,100%,100%,100%,100%,100%,1753793291164
106064,信息系统部,20250629,1,其他,P5,1,100%,60%,100%,100%,100%,100%,100%,1753793291165
106064,信息系统部,20250629,1,其他,P5,2,100%,60%,100%,100%,100%,100%,100%,1753793291166
106064,信息系统部,20250629,2,其他,P5,1,100%,60%,100%,100%,100%,100%,100%,1753793291167
106064,信息系统部,20250629,2,其他,P5,2,100%,60%,100%,100%,100%,100%,100%,1753793291168
106064,信息系统部,20250629,3,其他,P5,1,100%,60%,100%,100%,100%,100%,100%,1753793291169
106064,信息系统部,20250629,3,其他,P5,2,100%,60%,100%,100%,100%,100%,100%,1753793291170
106065,信息系统部,20250629,1,其他,P5,1,100%,60%,100%,100%,100%,100%,100%,1753793291171
106065,信息系统部,20250629,1,其他,P5,2,100%,60%,100%,100%,100%,100%,100%,1753793291172
106065,信息系统部,20250629,2,其他,P5,1,100%,60%,100%,100%,100%,100%,100%,1753793291173
106065,信息系统部,20250629,2,其他,P5,2,100%,60%,100%,100%,100%,100%,100%,1753793291174
106065,信息系统部,20250629,3,其他,P5,1,100%,60%,100%,100%,100%,100%,100%,1753793291175
106065,信息系统部,20250629,3,其他,P5,2,100%,60%,100%,100%,100%,100%,100%,1753793291176
106066,信息系统部,20250629,1,其他,P5,1,100%,60%,100%,100%,100%,100%,100%,1753793291177
106066,信息系统部,20250629,1,其他,P5,2,100%,60%,100%,100%,100%,100%,100%,1753793291178
106066,信息系统部,20250629,2,其他,P5,1,100%,60%,100%,100%,100%,100%,100%,1753793291179
106066,信息系统部,20250629,2,其他,P5,2,100%,60%,100%,100%,100%,100%,100%,1753793291180
106066,信息系统部,20250629,3,其他,P5,1,100%,60%,100%,100%,100%,100%,100%,1753793291181
106066,信息系统部,20250629,3,其他,P5,2,100%,60%,100%,100%,100%,100%,100%,1753793291182
106067,信息系统部,20250629,1,其他,P5,1,100%,60%,100%,100%,100%,100%,100%,1753793291183
106067,信息系统部,20250629,1,其他,P5,2,100%,60%,100%,100%,100%,100%,100%,1753793291184
106067,信息系统部,20250629,2,其他,P5,1,100%,60%,100%,100%,100%,100%,100%,1753793291185
106067,信息系统部,20250629,2,其他,P5,2,100%,60%,100%,100%,100%,100%,100%,1753793291186
106067,信息系统部,20250629,3,其他,P5,1,100%,60%,100%,100%,100%,100%,100%,1753793291187
106067,信息系统部,20250629,3,其他,P5,2,100%,60%,100%,100%,100%,100%,100%,1753793291188
106068,信息系统部,20250629,1,其他,P5,1,100%,60%,100%,100%,100%,100%,100%,1753793291189
106068,信息系统部,20250629,1,其他,P5,2,100%,60%,100%,100%,100%,100%,100%,1753793291190
106068,信息系统部,20250629,2,其他,P5,1,100%,60%,100%,100%,100%,100%,100%,1753793291191
106068,信息系统部,20250629,2,其他,P5,2,100%,60%,100%,100%,100%,100%,100%,1753793291192
106068,信息系统部,20250629,3,其他,P5,1,100%,60%,100%,100%,100%,100%,100%,1753793291193
106068,信息系统部,20250629,3,其他,P5,2,100%,60%,100%,100%,100%,100%,100%,1753793291194
106069,信息系统部,20250629,1,其他,P5,1,100%,60%,100%,100%,100%,100%,100%,1753793291195
106069,信息系统部,20250629,1,其他,P5,2,100%,60%,100%,100%,100%,100%,100%,1753793291196
106069,信息系统部,20250629,2,其他,P5,1,100%,60%,100%,100%,100%,100%,100%,1753793291197
106069,信息系统部,20250629,2,其他,P5,2,100%,60%,100%,100%,100%,100%,100%,1753793291198
106069,信息系统部,20250629,3,其他,P5,1,100%,60%,100%,100%,100%,100%,100%,1753793291199
106069,信息系统部,20250629,3,其他,P5,2,100%,60%,100%,100%,100%,100%,100%,1753793291200
106070,信息系统部,20250629,1,其他,P5,1,100%,60%,100%,100%,100%,100%,100%,1753793291201
106070,信息系统部,20250629,1,其他,P5,2,100%,60%,100%,100%,100%,100%,100%,1753793291202
106070,信息系统部,20250629,2,其他,P5,1,100%,60%,100%,100%,100%,100%,100%,1753793291203
106070,信息系统部,20250629,2,其他,P5,2,100%,60%,100%,100%,100%,100%,100%,1753793291204
106070,信息系统部,20250629,3,其他,P5,1,100%,60%,100%,100%,100%,100%,100%,1753793291205
106070,信息系统部,20250629,3,其他,P5,2,100%,60%,100%,100%,100%,100%,100%,1753793291206
106071,信息系统部,20250629,1,其他,P5,1,100%,60%,100%,100%,100%,100%,100%,1753793291207
106071,信息系统部,20250629,1,其他,P5,2,100%,60%,100%,100%,100%,100%,100%,1753793291208
106071,信息系统部,20250629,2,其他,P5,1,100%,60%,100%,100%,100%,100%,100%,1753793291209
106071,信息系统部,20250629,2,其他,P5,2,100%,60%,100%,100%,100%,100%,100%,1753793291210
106071,信息系统部,20250629,3,其他,P5,1,100%,60%,100%,100%,100%,100%,100%,1753793291211
106071,信息系统部,20250629,3,其他,P5,2,100%,60%,100%,100%,100%,100%,100%,1753793291212
106072,信息系统部,20250629,1,其他,P5,1,100%,60%,100%,100%,100%,100%,100%,1753793291213
106072,信息系统部,20250629,1,其他,P5,2,100%,60%,100%,100%,100%,100%,100%,1753793291214
106072,信息系统部,20250629,2,其他,P5,1,100%,60%,100%,100%,100%,100%,100%,1753793291215
106072,信息系统部,20250629,2,其他,P5,2,100%,60%,100%,100%,100%,100%,100%,1753793291216
106072,信息系统部,20250629,3,其他,P5,1,100%,60%,100%,100%,100%,100%,100%,1753793291217
106072,信息系统部,20250629,3,其他,P5,2,100%,60%,100%,100%,100%,100%,100%,1753793291218
106073,信息系统部,20250629,1,其他,P5,1,100%,60%,100%,100%,100%,100%,100%,1753793291219
106073,信息系统部,20250629,1,其他,P5,2,100%,60%,100%,100%,100%,100%,100%,1753793291220
106073,信息系统部,20250629,2,其他,P5,1,100%,60%,100%,100%,100%,100%,100%,1753793291221
106073,信息系统部,20250629,2,其他,P5,2,100%,60%,100%,100%,100%,100%,100%,1753793291222
106073,信息系统部,20250629,3,其他,P5,1,100%,60%,100%,100%,100%,100%,100%,1753793291223
106073,信息系统部,20250629,3,其他,P5,2,100%,60%,100%,100%,100%,100%,100%,1753793291224
106074,信息系统部,20250629,1,其他,P5,1,100%,60%,100%,100%,100%,100%,100%,1753793291225
106074,信息系统部,20250629,1,其他,P5,2,100%,60%,100%,100%,100%,100%,100%,1753793291226
106074,信息系统部,20250629,2,其他,P5,1,100%,60%,100%,100%,100%,100%,100%,1753793291227
106074,信息系统部,20250629,2,其他,P5,2,100%,60%,100%,100%,100%,100%,100%,1753793291228
106074,信息系统部,20250629,3,其他,P5,1,100%,60%,100%,100%,100%,100%,100%,1753793291229
106074,信息系统部,20250629,3,其他,P5,2,100%,60%,100%,100%,100%,100%,100%,1753793291230
106075,信息系统部,20250629,1,其他,P5,1,100%,60%,100%,100%,100%,100%,100%,1753793291231
106075,信息系统部,20250629,1,其他,P5,2,100%,60%,100%,100%,100%,100%,100%,1753793291232
106075,信息系统部,20250629,2,其他,P5,1,100%,60%,100%,100%,100%,100%,100%,1753793291233
106075,信息系统部,20250629,2,其他,P5,2,100%,60%,100%,100%,100%,100%,100%,1753793291234
106075,信息系统部,20250629,3,其他,P5,1,100%,60%,100%,100%,100%,100%,100%,1753793291235
106075,信息系统部,20250629,3,其他,P5,2,100%,60%,100%,100%,100%,100%,100%,1753793291236
106076,信息系统部,20250629,1,其他,P5,1,100%,60%,100%,100%,100%,100%,100%,1753793291237
106076,信息系统部,20250629,1,其他,P5,2,100%,60%,100%,100%,100%,100%,100%,1753793291238
106076,信息系统部,20250629,2,其他,P5,1,100%,60%,100%,100%,100%,100%,100%,1753793291239
106076,信息系统部,20250629,2,其他,P5,2,100%,60%,100%,100%,100%,100%,100%,1753793291240
106076,信息系统部,20250629,3,其他,P5,1,100%,60%,100%,100%,100%,100%,100%,1753793291241
106076,信息系统部,20250629,3,其他,P5,2,100%,60%,100%,100%,100%,100%,100%,1753793291242
106077,信息系统部,20250629,1,其他,P5,1,100%,60%,100%,100%,100%,100%,100%,1753793291243
106077,信息系统部,20250629,1,其他,P5,2,100%,60%,100%,100%,100%,100%,100%,1753793291244
106077,信息系统部,20250629,2,其他,P5,1,100%,60%,100%,100%,100%,100%,100%,1753793291245
106077,信息系统部,20250629,2,其他,P5,2,100%,60%,100%,100%,100%,100%,100%,1753793291246
106077,信息系统部,20250629,3,其他,P5,1,100%,60%,100%,100%,100%,100%,100%,1753793291247
106077,信息系统部,20250629,3,其他,P5,2,100%,60%,100%,100%,100%,100%,100%,1753793291248
106078,信息系统部,20250629,1,其他,P5,1,100%,60%,100%,100%,100%,100%,100%,1753793291249
106078,信息系统部,20250629,1,其他,P5,2,100%,60%,100%,100%,100%,100%,100%,1753793291250
106078,信息系统部,20250629,2,其他,P5,1,100%,60%,100%,100%,100%,100%,100%,1753793291251
106078,信息系统部,20250629,2,其他,P5,2,100%,60%,100%,100%,100%,100%,100%,1753793291252
106078,信息系统部,20250629,3,其他,P5,1,100%,60%,100%,100%,100%,100%,100%,1753793291253
106078,信息系统部,20250629,3,其他,P5,2,100%,60%,100%,100%,100%,100%,100%,1753793291254
106079,信息系统部,20250629,1,其他,P5,1,100%,60%,100%,100%,100%,100%,100%,1753793291255
106079,信息系统部,20250629,1,其他,P5,2,100%,60%,100%,100%,100%,100%,100%,1753793291256
106079,信息系统部,20250629,2,其他,P5,1,100%,60%,100%,100%,100%,100%,100%,1753793291257
106079,信息系统部,20250629,2,其他,P5,2,100%,60%,100%,100%,100%,100%,100%,1753793291258
106079,信息系统部,20250629,3,其他,P5,1,100%,60%,100%,100%,100%,100%,100%,1753793291259
106079,信息系统部,20250629,3,其他,P5,2,100%,60%,100%,100%,100%,100%,100%,1753793291260
106080,信息系统部,20250629,1,其他,P5,1,100%,60%,100%,100%,100%,100%,100%,1753793291261
106080,信息系统部,20250629,1,其他,P5,2,100%,60%,100%,100%,100%,100%,100%,1753793291262
106080,信息系统部,20250629,2,其他,P5,1,100%,60%,100%,100%,100%,100%,100%,1753793291263
106080,信息系统部,20250629,2,其他,P5,2,100%,60%,100%,100%,100%,100%,100%,1753793291264
106080,信息系统部,20250629,3,其他,P5,1,100%,60%,100%,100%,100%,100%,100%,1753793291265
106080,信息系统部,20250629,3,其他,P5,2,100%,60%,100%,100%,100%,100%,100%,1753793291266
106081,信息系统部,20250629,1,其他,P5,1,100%,60%,100%,100%,100%,100%,100%,1753793291267
106081,信息系统部,20250629,1,其他,P5,2,100%,60%,100%,100%,100%,100%,100%,1753793291268
106081,信息系统部,20250629,2,其他,P5,1,100%,60%,100%,100%,100%,100%,100%,1753793291269
106081,信息系统部,20250629,2,其他,P5,2,100%,60%,100%,100%,100%,100%,100%,1753793291270
106081,信息系统部,20250629,3,其他,P5,1,100%,60%,100%,100%,100%,100%,100%,1753793291271
106081,信息系统部,20250629,3,其他,P5,2,100%,60%,100%,100%,100%,100%,100%,1753793291272
106082,信息系统部,20250629,1,其他,P5,1,100%,60%,100%,100%,100%,100%,100%,1753793291273
106082,信息系统部,20250629,1,其他,P5,2,100%,60%,100%,100%,100%,100%,100%,1753793291274
106082,信息系统部,20250629,2,其他,P5,1,100%,60%,100%,100%,100%,100%,100%,1753793291275
106082,信息系统部,20250629,2,其他,P5,2,100%,60%,100%,100%,100%,100%,100%,1753793291276
106082,信息系统部,20250629,3,其他,P5,1,100%,60%,100%,100%,100%,100%,100%,1753793291277
106082,信息系统部,20250629,3,其他,P5,2,100%,60%,100%,100%,100%,100%,100%,1753793291278
106083,网格和渠道运营中心,20250629,1,其他,P5,1,100%,100%,100%,100%,100%,100%,100%,1753793291279
106083,网格和渠道运营中心,20250629,1,其他,P5,2,100%,100%,100%,100%,100%,100%,100%,1753793291280
106083,网格和渠道运营中心,20250629,2,其他,P5,1,100%,100%,100%,100%,100%,100%,100%,1753793291281
106083,网格和渠道运营中心,20250629,2,其他,P5,2,100%,100%,100%,100%,100%,100%,100%,1753793291282
106083,网格和渠道运营中心,20250629,3,其他,P5,1,100%,100%,100%,100%,100%,100%,100%,1753793291283
106083,网格和渠道运营中心,20250629,3,其他,P5,2,100%,100%,100%,100%,100%,100%,100%,1753793291284
106084,网格和渠道运营中心,20250629,1,其他,P5,1,100%,100%,100%,100%,100%,100%,100%,1753793291285
106084,网格和渠道运营中心,20250629,1,其他,P5,2,100%,100%,100%,100%,100%,100%,100%,1753793291286
106084,网格和渠道运营中心,20250629,2,其他,P5,1,100%,100%,100%,100%,100%,100%,100%,1753793291287
106084,网格和渠道运营中心,20250629,2,其他,P5,2,100%,100%,100%,100%,100%,100%,100%,1753793291288
106084,网格和渠道运营中心,20250629,3,其他,P5,1,100%,100%,100%,100%,100%,100%,100%,1753793291289
106084,网格和渠道运营中心,20250629,3,其他,P5,2,100%,100%,100%,100%,100%,100%,100%,1753793291290
106095,信息系统部,20250629,1,其他,P5,1,100%,40%,100%,100%,100%,100%,100%,1753793291291
106095,信息系统部,20250629,1,其他,P5,2,100%,40%,100%,100%,100%,100%,100%,1753793291292
106095,信息系统部,20250629,2,其他,P5,1,100%,40%,100%,100%,100%,100%,100%,1753793291293
106095,信息系统部,20250629,2,其他,P5,2,100%,40%,100%,100%,100%,100%,100%,1753793291294
106095,信息系统部,20250629,3,其他,P5,1,100%,40%,100%,100%,100%,100%,100%,1753793291295
106095,信息系统部,20250629,3,其他,P5,2,100%,40%,100%,100%,100%,100%,100%,1753793291296
106096,信息系统部,20250629,1,其他,P5,1,100%,40%,100%,100%,100%,100%,100%,1753793291297
106096,信息系统部,20250629,1,其他,P5,2,100%,40%,100%,100%,100%,100%,100%,1753793291298
106096,信息系统部,20250629,2,其他,P5,1,100%,40%,100%,100%,100%,100%,100%,1753793291299
106096,信息系统部,20250629,2,其他,P5,2,100%,40%,100%,100%,100%,100%,100%,1753793291300
106096,信息系统部,20250629,3,其他,P5,1,100%,40%,100%,100%,100%,100%,100%,1753793291301
106096,信息系统部,20250629,3,其他,P5,2,100%,40%,100%,100%,100%,100%,100%,1753793291302
106097,渠道运营中心,20250629,1,一经,P0,1,100%,100%,100%,100%,100%,100%,100%,1753793291303
106097,渠道运营中心,20250629,1,一经,P0,2,100%,100%,100%,100%,100%,100%,100%,1753793291304
106097,渠道运营中心,20250629,2,一经,P0,1,100%,100%,100%,100%,100%,100%,100%,1753793291305
106097,渠道运营中心,20250629,2,一经,P0,2,100%,100%,100%,100%,100%,100%,100%,1753793291306
106097,渠道运营中心,20250629,3,一经,P0,1,100%,100%,100%,100%,100%,100%,100%,1753793291307
106097,渠道运营中心,20250629,3,一经,P0,2,100%,100%,100%,100%,100%,100%,100%,1753793291308
106098,渠道运营中心,20250629,1,一经,P0,1,100%,100%,100%,100%,100%,100%,100%,1753793291309
106098,渠道运营中心,20250629,1,一经,P0,2,100%,100%,100%,100%,100%,100%,100%,1753793291310
106098,渠道运营中心,20250629,2,一经,P0,1,100%,100%,100%,100%,100%,100%,100%,1753793291311
106098,渠道运营中心,20250629,2,一经,P0,2,100%,100%,100%,100%,100%,100%,100%,1753793291312
106098,渠道运营中心,20250629,3,一经,P0,1,100%,100%,100%,100%,100%,100%,100%,1753793291313
106098,渠道运营中心,20250629,3,一经,P0,2,100%,100%,100%,100%,100%,100%,100%,1753793291314
106099,渠道运营中心,20250629,1,一经,P0,1,100%,100%,100%,100%,100%,100%,100%,1753793291315
106099,渠道运营中心,20250629,1,一经,P0,2,100%,100%,100%,100%,100%,100%,100%,1753793291316
106099,渠道运营中心,20250629,2,一经,P0,1,100%,100%,100%,100%,100%,100%,100%,1753793291317
106099,渠道运营中心,20250629,2,一经,P0,2,100%,100%,100%,100%,100%,100%,100%,1753793291318
106099,渠道运营中心,20250629,3,一经,P0,1,100%,100%,100%,100%,100%,100%,100%,1753793291319
106099,渠道运营中心,20250629,3,一经,P0,2,100%,100%,100%,100%,100%,100%,100%,1753793291320
106100,信息系统部,20250629,1,一经,P0,1,100%,80%,100%,100%,100%,100%,100%,1753793291321
106100,信息系统部,20250629,1,一经,P0,2,100%,80%,100%,100%,100%,100%,100%,1753793291322
